connector,flow,sub_flow,code,message,status,router_error,decision,created_at,last_modified,step_up_possible,unified_code,unified_message,error_category,clear_pan_possible,feature_data,feature,standardised_code,description,user_guidance_message
stripe,Authorize,sub_flow,postal_code_invalid,The postal code provided was incorrect.,failure,,do_default,2023-08-29 13:30:13,2025-11-11 16:33:37,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,livemode_mismatch,"Test and live mode API keys, requests, and objects are only available within the mode they are in.",Failure,,retry,2023-08-29 13:30:04,2023-08-29 13:30:04,false,,,,false,,,,,
stripe,Authorize,sub_flow,missing,"Both a customer and source ID have been provided, but the source has not been saved to the customer. To create a charge for a customer with a specified source, you must first save the card details.",Failure,,do_default,2023-08-29 13:30:04,2023-08-29 13:30:04,false,,,,false,,,,,
stripe,Authorize,sub_flow,product_inactive,The product this SKU belongs to is no longer available for purchase.,failure,,do_default,2023-08-29 13:30:13,2025-11-11 16:33:54,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,no_account,The bank account could not be located.,Failure,,do_default,2023-08-29 13:30:04,2023-08-29 13:30:04,false,,,,false,,,,,
stripe,Authorize,sub_flow,parameter_invalid_empty,One or more required values were not provided. Make sure requests include all required parameters.,Failure,,retry,2023-08-29 13:30:05,2023-08-29 13:30:05,false,,,,false,,,,,
stripe,Authorize,sub_flow,rate_limit,Too many requests hit the API too quickly. We recommend an exponential backoff of your requests.,failure,,retry,2023-08-29 13:30:13,2025-12-08 19:24:28,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,parameter_invalid_integer,"One or more of the parameters requires an integer, but the values provided were a different type. Make sure that only supported values are provided for each attribute. Refer to our API documentation to look up the type of data each attribute supports.",Failure,,retry,2023-08-29 13:30:05,2023-08-29 13:30:05,false,,,,false,,,,,
stripe,Authorize,sub_flow,payment_intent_action_required,"The provided payment method requires customer actions to complete, but error_on_requires_action was set. If you’d like to add this payment method to your integration, we recommend that you first upgrade your integration to handle actions.",Failure,,do_default,2023-08-29 13:30:06,2023-08-29 13:30:06,false,,,,false,,,,,
stripe,Authorize,sub_flow,payment_intent_payment_attempt_failed,"The latest payment attempt for the PaymentIntent has failed. Check the last_payment_error property on the PaymentIntent for more details, and provide a new payment method to attempt to fulfill this PaymentIntent again.",Failure,,retry,2023-08-29 13:30:08,2023-08-29 13:30:08,false,,,,false,,,,,
stripe,Authorize,sub_flow,payment_method_billing_details_address_missing,The PaymentMethod’s billing details is missing address details. Please update the missing fields and try again.,Failure,,retry,2023-08-29 13:30:09,2023-08-29 13:30:09,false,,,,false,,,,,
stripe,Authorize,sub_flow,payment_method_customer_decline,The customer did not approve the payment. Please provide a new payment method to attempt to fulfill this intent again.,Failure,,do_default,2023-08-29 13:30:10,2023-08-29 13:30:10,false,,,,false,,,,,
stripe,Authorize,sub_flow,parameter_missing,One or more required values are missing. Check our API documentation to see which values are required to create or modify the specified resource.,failure,,retry,2023-08-29 13:30:06,2025-12-08 19:24:24,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,payment_method_invalid_parameter_testmode,The parameter provided for payment method is not allowed to be used in testmode. Check our API documentation or the returned error message for more context.,Failure,,retry,2023-08-29 13:30:10,2023-08-29 13:30:10,false,,,,false,,,,,
stripe,Authorize,sub_flow,payment_method_microdeposit_failed,"Microdeposits were failed to be deposited into the customer’s bank account. Please check the account, institution and transit numbers as well as the currency type.",Failure,,retry,2023-08-29 13:30:10,2023-08-29 13:30:10,false,,,,false,,,,,
stripe,Authorize,sub_flow,payment_method_microdeposit_verification_attempts_exceeded,You have exceeded the number of allowed verification attempts.,Failure,,retry,2023-08-29 13:30:11,2023-08-29 13:30:11,false,,,,false,,,,,
stripe,Authorize,sub_flow,payment_method_microdeposit_verification_descriptor_code_mismatch,The verification code provided does not match the one sent to the bank account.,Failure,,retry,2023-08-29 13:30:11,2023-08-29 13:30:11,false,,,,false,,,,,
stripe,Authorize,sub_flow,payment_method_unactivated,"The operation cannot be performed as the payment method used has not been activated. Activate the payment method in the Dashboard, then try again.",Failure,,retry,2023-08-29 13:30:12,2023-08-29 13:30:12,false,,,,false,,,,,
stripe,Authorize,sub_flow,setup_intent_mandate_invalid,The provided mandate is invalid and can not be used for the setup intent.,Failure,,do_default,2023-08-29 13:30:16,2023-08-29 13:30:16,false,,,,false,,,,,
stripe,Authorize,sub_flow,shipping_calculation_failed,Shipping calculation failed as the information provided was either incorrect or could not be verified.,Failure,,do_default,2023-08-29 13:30:16,2023-08-29 13:30:16,false,,,,false,,,,,
stripe,Authorize,sub_flow,testmode_charges_only,Your account has not been activated and can only make test charges. Activate your account in the Dashboard to begin processing live charges.,Failure,,do_default,2023-08-29 13:30:17,2023-08-29 13:30:17,false,,,,false,,,,,
stripe,Authorize,sub_flow,tls_version_unsupported,Your integration is using an older version of TLS that is unsupported. You must be using TLS 1.2 or above.,Failure,,retry,2023-08-29 13:30:17,2023-08-29 13:30:17,false,,,,false,,,,,
stripe,Authorize,sub_flow,card_declined,card_declined,failure,,do_default,2024-12-27 16:28:38,2025-11-11 16:32:52,false,UE_3000,Technical issue with PSP,issue_with_payment_method,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,incorrect_number,incorrect_number,failure,,do_default,2025-11-11 16:32:54,2025-11-11 16:32:54,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,incorrect_cvc,Your card's security code is incorrect.,failure,,do_default,2025-11-11 16:32:55,2025-11-11 16:32:55,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,payment_method_provider_decline,The PaymentIntent was declined by the provider. Provide a new payment method to attempt to fulfill this PaymentIntent again.,failure,,do_default,2025-11-11 16:32:59,2025-11-11 16:32:59,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,card_declined,Your card was declined for making repeated attempts too frequently or exceeding its amount limit.,failure,,do_default,2025-11-11 16:33:00,2025-11-11 16:33:00,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,invalid_cvc,Your card's security code is invalid.,failure,,do_default,2025-11-11 16:33:00,2025-11-11 16:33:00,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,testmode_charges_only,"Your account cannot currently make live charges. If you are the site owner, please activate your account at https://dashboard.stripe.com/account/onboarding to remove this limitation. If you are a customer trying to make a purchase, please contact the owner of this site. Your transaction has not been processed.",failure,,do_default,2025-11-11 16:33:01,2025-11-11 16:33:01,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,incorrect_zip,incorrect_zip,failure,,do_default,2025-11-11 16:32:57,2025-11-11 16:32:57,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,resource_missing,resource_missing,failure,,do_default,2025-11-11 16:32:57,2025-11-11 16:32:57,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,payment_method_customer_decline,The customer did not approve the PaymentIntent. Provide a new payment method to attempt to fulfill this PaymentIntent again.,failure,,do_default,2025-11-11 16:32:58,2025-11-11 16:32:58,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,expired_card,Your card has expired.,failure,,do_default,2025-11-11 16:32:58,2025-11-11 16:32:58,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,card_declined,Your card does not support this type of purchase.,failure,,do_default,2025-11-11 16:32:54,2025-11-11 16:32:54,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,card_declined,"Your card was declined. Your request was in live mode, but used a known test card.",failure,,do_default,2025-11-11 16:32:57,2025-11-11 16:32:57,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,incorrect_number,Your card number is incorrect.,failure,,do_default,2025-11-11 16:32:58,2025-11-11 16:32:58,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,card_declined,Invalid account.,failure,,do_default,2025-11-11 16:32:58,2025-11-11 16:32:58,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
stripe,Authorize,sub_flow,payment_intent_authentication_failure,The provided PaymentMethod has failed authentication. You can provide payment_method_data or a new PaymentMethod to attempt to fulfill this PaymentIntent again.,failure,,do_default,2025-11-11 16:32:52,2025-11-11 16:32:52,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
